latitude,longitude
69.15815421842447,15.72665541916219
69.1389430604146,15.6292607549773
69.1197334020775,15.61003509635823
69.10288730164591,15.60810678225613
69.08929207723222,15.54628888959463
69.06657580176824,15.53179127034925
69.0559616569994,15.68132133064424
69.10403135493792,15.75677608559234
69.15815421842447,15.72665541916219
